"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Cote d'Ivoire","CIV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2053.967635826","2049.11356930805","2017.25218010932","1989.75679400641","1979.55251490964","2094.27970566454","2224.55924967301","2275.39966056168","2343.4172526155","2348.93035417702","2291.44226665086","2289.12582050363","2236.32908595314","2199.90058322742","2239.75509493836","2300.1223574163","2354.29159481898","2406.77731226442","2460.24721854505","2501.72852203478","2522.36566687551","2404.04262261539","2626.06838275999","2828.40121338611","3127.48068718689","4652.88961920098","4726.98073995015","4830.75051522678","5154.33170207433","5432.99260799494","",
"Cameroon","CMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1855.40938400756","1790.70636388198","1723.39806980891","1578.25491204477","1600.54560080124","1644.93007818124","1701.69970258773","1774.15259866745","1826.59468439816","1882.7763475251","1941.69725371582","2017.01136491752","2079.75982782984","2156.69088282114","2302.11614353365","2357.0483828289","2444.75354028074","2562.26340301803","2629.88587195569","2634.6770179645","2681.88747623149","2773.89613583505","2855.4460228247","3002.61050903784","3185.35585075002","3260.52384948856","3405.0561658813","3554.52153858315","3690.06878859051","3796.30791083277","",
"Congo, Dem. Rep.","COD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","882.773089048354","805.603799494576","709.285604018231","604.305975714399","571.96238142826","569.327230339761","557.970414805502","522.6318231139","508.073564625148","481.907230503917","447.082160419758","435.076432921769","441.820273107902","460.770125695347","489.420095076424","518.840324513769","545.151387440003","575.749076420598","603.287907483324","604.844173462366","633.913133471598","668.940881028426","669.567442630972","753.485168060936","849.760818562134","905.450599353233","963.66927221216","1059.81076228861","1111.9657900707","1144.38102852206","",
"Congo, Rep.","COG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3182.06166167504","3277.28639849657","3346.09863543115","3299.15596553177","3096.84507155472","3196.48744697436","3299.27975380679","3240.43948740687","3302.22178332065","3170.19200973722","3387.39473732066","3492.2604117821","3606.43440903672","3598.34688306246","3710.89870275655","4363.25091358294","4695.6882897737","4350.75200487344","4555.98509016318","4959.39624426569","5349.8295607512","5428.24153532542","6335.78575193988","6069.0009851828","5888.29416095544","4664.32424548556","3883.58029266953","4274.29725080408","3991.15712065681","3870.83719285515","",
"Colombia","COL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5012.22134147666","5182.76995101426","5408.8706821068","5724.01671075314","6070.6746521472","6401.81373076656","6535.52951271706","6758.27056919243","6758.52574907646","6460.9068266556","6690.37375083775","6843.73903680455","7018.0820184734","7319.54321218706","7806.05050932724","8324.75468840446","9035.56563955053","9781.97040788475","10179.2448415523","10258.9708392748","10731.645914959","11604.102283016","12018.6512847411","12727.764931531","13307.4245015783","13265.7972569151","13812.0960563446","14171.3205005648","14837.9009206642","15630.0752059898","",
"Comoros","COM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1587.41249514422","1507.58693494787","1625.24731233796","1664.88003793253","1565.37323508484","1610.21591466851","1574.69333274501","1622.15080355529","1618.1620589992","1630.49703427557","1801.76413418643","1838.35545633933","1865.26716452511","1894.19995695565","1936.00679812712","2004.64086829639","2069.87974361153","2091.74198352579","2165.07542529474","2197.80866358571","2252.87770644599","2337.02761944511","2511.50597918595","2636.47297637723","2716.82752451541","2709.56253991486","2863.85204380798","3032.26213308112","3140.47204428106","3188.87744115804","",
"Cabo Verde","CPV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1063.55386592524","1088.30838186418","1201.76533333288","1299.7628930139","1538.6578711278","1748.28995217238","1935.97061994435","2141.13862103331","2387.45416122879","2642.84007734944","3032.19718269795","3113.16097707704","3273.95008970364","3420.20063315025","3813.68919727303","4146.06695277215","4552.22942052653","5316.85498281318","5711.2759169575","5613.7465582812","5692.54910540752","5966.84799990471","5818.90305855813","5792.91983252115","5748.09623755065","5994.40710298456","6322.91323623116","6643.17989079576","7028.99309158158","7475.12251849688","",
"Costa Rica","CRI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5029.36572328884","5160.3738208901","5613.55131557741","5994.15288786615","6236.16113927369","6466.26517106668","6517.15611598923","6831.08983275276","7237.49164386008","7496.36314243493","7804.9661378108","8110.65883054957","8377.08596760907","8766.77616612409","9265.16917645317","9791.61680409675","10673.9257622906","11698.5075334875","12316.3197079691","12147.0673404614","12730.6286961031","13387.5721512729","14091.5198676343","14651.1400033727","15622.9500252047","16586.3496105865","18527.514805107","19663.0897941269","20394.217935208","21059.9175290447","",
"Caribbean small states","CSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6084.75602626778","6379.68224564952","6678.18001613062","7002.59698009169","7292.0138641206","7594.14552079918","7942.03262413106","8328.09697415994","8592.75025461248","9063.60802837264","9537.32068067285","9893.19946328427","10362.8222303407","11151.8674651864","11860.7531635452","12583.0637979814","13816.7663624284","14557.1981219176","14971.4794931734","14472.9230510543","14763.341663255","15147.3843127759","15109.9458035946","15355.1573726863","15465.2235003705","15131.0005488983","15045.6561406732","15612.3664653736","16162.5109272447","16852.4431991217","",
"Cuba","CUB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22701.9604438782","23897.7519760967","24342.3445432778","24358.3499396975","24637.5808585686","24932.8903409633","25445.7018014155","26251.0517831728","27005.292515917","26890.91975277","26884.2709168924","27224.4009690808","26175.4939023336","25921.158411774","25379.297699527","25090.2081248596","24808.4036650153","25475.4896636129","25656.4585326602","25530.2068461419","",
"Cayman Islands","CYM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71406.6560363519","73399.6877086948","72406.3422967116","65886.3305628026","63298.1785054605","64014.7428231524","62795.9021134983","62440.0080434624","63067.4195200767","64233.5342884867","66639.5505542785","69572.496852816","73437.4996958762","","",
"Cyprus","CYP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13316.1284159145","13513.8684161661","14724.1038265358","14816.322754029","15697.4904174382","17054.8356707846","17276.9473182784","17774.4348390723","18757.9774086351","19662.7000348346","21297.77084194","22871.7203952354","23556.3185266039","24254.7959809354","25923.2334822354","27763.2263803954","29975.324186549","32841.7194326633","34830.1217363099","33909.7338795686","33449.0863922437","33313.4700633805","31834.7201145622","30375.1189156952","30080.3000080402","31815.1397351446","35719.0663731245","38050.8577356233","40476.3862698991","41514.5105084213","38458.1912618072",
"Czech Republic","CZE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12772.9466374538","11699.2064423843","11893.0434142821","12169.7031632575","12786.5664798615","13825.9457265563","14653.6203763834","14819.4946406748","14977.1160006432","15396.3117820518","16242.5431891497","17628.6771451603","18252.5727653685","19517.9356689444","20914.7332340539","22095.3878539836","23891.7047437885","26250.4764062027","27974.487131849","27781.9446709234","27903.2587161981","29001.3680365492","29254.7312685144","30818.1081558477","32502.4753540118","33899.2865661657","36097.7052556977","38824.8879170919","41127.2540465339","43004.5284735626","",
"Germany","DEU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19415.9835991175","20944.7984572022","21668.6787566872","21821.4724179128","22741.4969100858","23507.6905356708","24019.3435410224","24564.129070046","25344.0441172764","26291.2110793898","27210.8722581114","28380.8115526088","29178.6374658122","29877.3263697634","31307.861593288","31794.0960095207","34114.6212431731","36243.4604251244","37802.3874303197","36842.9161976042","38982.4263045636","42541.5310884096","43359.6148271723","44993.8927459315","47011.5510935131","47609.7810045816","50579.6839299266","52952.8750212389","54954.8467481602","55891.2036125205","",
"Djibouti","DJI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4103.94120366257","4289.03424993655","4574.44985165724","4692.55068910026","4885.20503911992","5339.26107514241","5768.83108992215","",
"Dominica","DMA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4298.83608866184","4507.01519373616","4691.98392724365","4888.17337816909","4978.38466903954","5232.29933040423","5506.837084519","5751.87182414955","6071.28908864655","6212.19598290299","6516.26248077934","6652.99073599497","6551.16332603228","7070.24928670337","7451.78996253087","7713.16391339366","8300.5925303452","9055.03195069885","9884.03951170666","9840.24409478839","10017.7618724744","10199.1242353027","9946.83026464519","10145.9193773568","10909.3766283126","11141.2010963286","11949.5340594635","11304.0433278877","11814.0207216403","12577.7398574219","",
"Denmark","DNK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18199.6642763962","19027.9017279712","19776.8881688147","20180.2769696753","21637.0919968272","22641.3419712986","23682.9947881579","24919.7177760022","25813.0130947329","26653.8239044055","28670.589999229","29450.0429841243","30640.3456230968","30788.6245747735","32911.4015319318","34150.1594558945","37284.4547535413","38958.859532939","41278.3268270571","40361.0963878281","43035.8920627169","44403.3848413929","44803.9682421214","46726.8541437832","47901.4473627066","49045.3391904109","51976.0057060956","55356.680780178","57462.7760122823","60334.8086338323","",
"Dominican Republic","DOM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3668.38128576338","3756.1464419363","4193.27522118512","4524.39950308078","4656.49232849838","4937.33487901978","5238.82644628431","5708.1880647103","6062.52134507416","6414.73934889267","6760.12887857428","6973.54280571241","7295.0573672156","7226.72128158897","7506.73376114247","8356.00840164154","9274.89754977772","10098.6989651143","10491.615145706","10539.3989173552","11410.3534600776","11869.1230945567","11900.4850049412","12482.1621152641","13475.0111676215","14740.8268676412","16109.8636711537","16735.3644230166","18137.0523997024","19191.580387098","",
"Algeria","DZA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6916.49570413042","6892.90308345651","7010.16850064647","6871.19722738517","6812.21979706797","7082.78401875711","7377.69697104172","7465.89907182117","7816.7716132378","8068.29613540156","8446.5871620286","8775.11730595088","9293.8365064329","10019.3572051933","10591.0374638221","11405.6417405617","11776.0395951049","12311.0375842154","12643.1506112786","12722.3778226055","13095.4482810777","13500.0438649003","13303.3275185881","13056.8025915699","13003.2667848382","12015.6329073378","11624.3407087852","11737.41615883","11921.7253285832","11997.3378341916","",
"East Asia & Pacific (excluding high income)","EAP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1445.59152991492","1585.12915037598","1762.36560591255","1965.43480623156","2184.46217241732","2412.84602750513","2640.16438849667","2831.69944978016","2852.92785447206","3030.23242664364","3292.38428890364","3549.0633991704","3846.71052178043","4215.69335099042","4667.94052505556","5224.24050947112","5896.26229971418","6715.82361345063","7354.53616545763","7902.53227281753","8698.3539467915","9544.11490226789","10348.7017834982","10946.5561245402","11456.6771829035","11786.3419472902","12304.9827655322","12977.8296315797","14046.4572747368","15067.002223192","",
"Early-demographic dividend","EAR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2901.80293212153","3077.65781452931","3214.58095038847","3305.35119706079","3410.65151594233","3535.17983837347","3729.34593428982","3882.36689826311","3842.71708397479","3919.17339883658","4123.02484397497","4216.85243965868","4293.56549608756","4534.90825321576","4889.03897629286","5262.20309305007","5693.722073914","6113.04559897848","6400.35529848553","6500.66889967188","6906.64032113524","7307.08274460802","7676.04432016274","7915.34842786466","8136.34855029251","8234.21435785087","8522.72282058129","8939.07439363789","9379.62825001218","9626.85038057749","",
"East Asia & Pacific","EAS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3212.24451585654","3458.31688069087","3681.68280419926","3921.87499991035","4205.26788048933","4521.55343386017","4840.94980678493","5095.0032526903","5092.69004058748","5330.57325744201","5731.54810155028","6030.53622829039","6403.63660915789","6821.00023886756","7402.58510317439","8055.8360196693","8841.68458864826","9777.1718243965","10403.9632846057","10802.178513625","11726.9734567315","12614.6670793381","13459.9289332275","14166.9590076708","14688.8768598546","15106.2504097329","15599.7363584474","16328.9708270342","17417.8324306333","18414.3415996108","",
